geneNames	GEO111089891	GEO111200291	GEO111200292	GEO111200293	GEO111200294	GEO111200295	GEO111200296	GEO111200297	GEO111200298	GEO111200299	GEO111200300	GEO111200301	GEO111200302	GEO111200303	GEO111200304	GEO111200305	GEO111200306	GEO111200307	GEO111200308	GEO111200309	GEO111200310	GEO111200311	GEO111200312	GEO111200313	GEO111200314	GEO111200315	GEO111200316	GEO111251551	GEO111251552	GEO111251553	GEO111251554	GEO111251555	GEO111251556	GEO111251557	GEO111251558	GEO111251559	GEO111251560	GEO11350411	GEO11350412	GEO11350413	GEO11350414	GEO11350415	GEO11350416	GEO11350417	GEO11350418	GEO11350419	GEO11350420	GEO11350421	GEO11350422	GEO11350423	GEO11350424	GEO11350425
PIP4K2A	7.702304431	7.911590074	8.67602294	8.972834154	8.802228987	8.312142719	8.697044822	8.782430715	8.91147473	8.661705052	9.13211925	8.917843396	9.029407599	8.710896713	9.228488308	8.803184664	9.182342339	8.911191896	8.985453365	8.971429582	9.062348421	8.792938162	8.665146666	8.646427121	8.90331688	8.544370586	8.514193599	8.462086786	6.425964697	6.339611119	6.185735388	6.035849687	6.32098927	6.591238106	6.127806159	5.966789118	6.070453893	6.079891976	6.958270905	6.838261473	6.436252339	7.017462066	6.915640255	7.265970115	7.023582027	6.911112826	7.158291785	6.640168269	6.971697597	7.378877546	6.752501882	6.926274811
DSP	4.996396974	5.960946101	5.111001279	4.750300909	4.770498185	5.558434988	4.666624302	6.525204459	5.104742668	4.783027302	5.160454796	5.504507545	4.663152629	5.142358969	4.746872339	4.802189749	4.766654089	3.926052495	4.469778269	4.498255402	4.607699612	6.258894313	4.810340045	5.421638636	4.737354768	5.102799768	4.358892897	4.591549847	10.98121478	11.02385036	9.417848046	11.1560325	9.715954693	10.91805261	11.12559925	10.77959865	10.11726917	8.681432684	9.767895573	9.97579553	10.94029752	9.741118216	9.705750846	10.46334712	10.34855702	9.519826855	9.917737367	10.66160337	9.910471533	9.108149269	10.27506701	10.29060572
ESRP2	4.684277084	4.966836115	5.059869906	5.332033625	4.905980151	5.317447141	5.209053847	5.454234035	4.943903909	5.180481037	5.444519534	5.156945741	5.286213227	5.294982859	5.352386472	5.144751757	5.305856594	5.19339822	5.573540598	5.331006049	5.406238428	5.203578679	5.123348006	5.216892335	5.176333663	5.193184031	4.984559546	5.268465536	8.621948098	8.215328192	8.869908355	8.63013709	7.484414226	8.383264912	8.318588723	7.799789419	8.633445553	8.092218196	7.566981861	7.897858741	7.234851752	7.700826396	7.256097681	7.008938123	7.504190656	7.47810593	8.016220751	8.136905744	7.382072473	7.270304978	7.60766522	7.927895139
IFFO1	8.947239245	8.804581667	9.048336335	8.80883277	8.75608869	8.879106632	8.888993235	8.666179926	8.748651777	8.686329893	8.940665562	8.714835757	9.057938635	8.850294191	8.667232317	8.38019313	8.45663809	8.751562976	8.673944465	8.674898856	8.65064966	8.49605016	8.548339532	8.629750537	8.512560649	9.005553342	8.855766657	8.974178905	6.644689709	6.765314399	7.420166566	5.591897508	7.014078583	6.38149258	6.288852453	6.63843922	6.445225202	6.985836643	6.184624684	6.112075052	6.408544894	6.128539792	6.338306362	6.784938658	6.002798609	6.305522066	6.516669234	6.267573558	6.486317529	6.722827067	6.210283612	6.220524318
MAPK1	7.325379332	7.302823418	7.721279185	7.709969365	7.555211802	7.641509841	7.793890032	7.631875114	7.654492789	7.519218016	8.154731436	7.943282705	8.054418224	7.97269037	8.04515862	7.667979796	7.828452895	7.701415584	7.852834036	7.806072898	7.796861893	7.879445702	7.629790924	7.659184855	7.614107561	7.885026902	7.487559553	7.522116303	6.756324448	6.645563125	6.328352254	6.741494403	6.419008924	6.797503147	6.670013741	6.465043375	7.007922675	6.031088347	6.763504184	6.515828302	6.790465023	6.700580273	6.821380591	6.63479012	6.529422099	6.817685754	6.685398636	6.811990247	6.383221864	6.620678322	6.744218598	6.839492651
A2M	6.126589313	6.177743664	5.499920623	5.565598505	5.520071982	5.607930031	5.458177682	5.462855909	5.40139867	5.269276209	5.383381967	5.582861536	5.303333895	5.17707703	5.387254919	5.499524034	5.322711878	5.565421451	5.670136125	5.766257573	5.677283836	5.399132602	5.383691784	5.533704694	5.439991989	5.417710281	5.536104801	5.362310257	8.067873946	7.998105293	7.848851897	6.931507437	8.720751689	7.608834415	7.715724046	7.39236058	7.467817691	7.706754545	7.532594326	7.17082044	7.667694768	7.466918595	7.723645983	8.071077638	7.443108428	7.481329768	7.599667845	7.286770656	7.893159077	8.262124673	8.108881032	7.447065989
FAM108A1	8.990525592	8.934658741	10.71408681	10.37177723	10.19992468	10.02343882	9.864316415	10.4870261	10.46584167	10.26506953	10.56999238	10.4491044	10.17748696	10.150687	10.61114936	10.08985549	10.36974664	10.51707422	10.45926512	10.5222803	10.66123241	9.935541978	9.954234493	9.481276365	10.16235134	10.30541059	9.735150689	9.985892408	7.939332417	7.627165246	8.391101352	8.513104501	7.98536886	8.212128785	8.386861146	8.087693501	8.884476773	7.983650568	8.444537809	8.287490267	8.28280406	7.933094271	8.467925867	8.065624192	7.730130044	8.363117439	8.110741903	8.017851323	7.992440288	8.445355825	7.9758833	7.703302763
DENND5A	9.379080677	9.16979744	9.340352799	9.242752624	9.190560996	9.463995313	9.328076177	9.13970939	9.548734447	9.297444873	9.644933301	9.601909289	9.892337514	9.984396208	9.304136141	9.753006315	9.441574669	10.022422	9.767662247	9.457783332	9.549848781	9.513738843	9.626358522	9.832870178	9.815408597	9.646710778	8.924426215	9.374699883	7.346219755	7.315336159	8.262351273	6.895704771	8.306497519	6.933089547	7.274413738	7.675617356	7.148697681	7.822147008	7.095826427	6.155243146	7.647021227	6.538579909	6.094331089	8.00910645	6.249305443	7.168815601	6.640349322	6.783638903	6.817778403	7.59428328	6.501124712	7.000939837
GLIPR1	8.528243326	8.779206771	9.306034474	9.364720193	9.581231745	8.921843573	9.532505146	9.352003746	9.610019186	9.220633331	9.389683313	8.853759674	9.547812795	9.228107726	9.242140142	9.623053569	9.278381101	9.08868482	9.432151992	9.432553866	9.537892464	9.711606229	9.196969176	9.862338294	9.55606791	9.971244111	9.353771715	9.48399559	6.939801172	6.827124685	6.614062211	4.987061424	6.949315836	5.477938334	6.503374193	5.987988741	5.767970182	5.818595731	6.320140701	5.635798244	6.352122353	5.707560452	6.103298149	7.089918444	5.712988649	7.31963548	6.406536223	5.812081501	5.918639999	7.320616032	5.918129751	5.630196526
COBL	4.224136552	4.27384428	4.699330438	4.511054378	4.553126783	4.713516982	4.964004381	4.557960488	4.924301135	4.413527278	4.388111745	4.49766923	4.298065649	4.301148236	4.533255005	4.738723073	4.610495646	4.97718392	4.61033283	4.868306989	4.632265265	4.905983915	4.996236196	4.893407061	4.379190948	4.575914545	4.732378318	4.283920387	6.445105588	7.145911656	7.671031238	7.843705406	6.788131784	6.884246731	7.25687244	7.115539245	6.923275004	6.245354424	7.185539605	6.891416253	6.895281162	7.115126351	7.026492486	6.906897191	7.232445969	6.964616855	6.478218381	6.44400061	6.727524746	5.981994187	7.404710965	7.354265086
STX16	7.941335462	7.820107613	7.383804821	7.597087061	7.634263526	7.662313135	7.480399923	7.582840694	7.826943776	7.764301176	8.111734095	8.188664623	7.75391097	8.010652916	7.801529704	7.663705264	8.124763337	8.310154502	8.26369385	8.341937365	8.105592853	7.675286171	7.536159775	7.641785808	7.781865132	7.59751692	7.367344328	7.607254466	6.555598654	6.622977001	6.907542667	7.172971138	6.667142273	6.829297416	6.754395889	6.68086686	6.325214489	6.80128605	6.797488478	6.608923246	6.395655519	6.580004017	6.584525808	6.384353023	6.250357624	6.911082678	6.390400005	6.28147798	6.625572865	6.512949124	6.906951544	6.512834388
BTC	3.49337467	3.442472242	3.414195295	3.389877253	3.664659819	3.724278217	3.578271079	3.583931385	3.416105239	3.668873459	3.394436294	3.619341021	3.501500706	3.563116105	3.568960065	3.54021752	3.610216734	3.739071243	3.683149359	3.582702053	3.59864552	3.625558902	3.875307831	3.611550817	3.394269055	3.296204043	3.462547888	3.771238153	5.324554449	5.574822324	4.366532935	5.632681532	5.431410912	5.265115472	5.39044116	4.558966588	5.598544557	4.643001595	5.444710477	5.004316146	4.97268884	5.064983408	5.151431951	5.065260406	5.835542123	5.639803143	5.699902559	5.573170131	5.300578414	4.831016214	5.329571984	5.041951224
LITAF	8.488354529	8.01659465	8.413807366	8.387538016	8.23064753	7.856373422	7.937594863	8.380732501	8.208553851	8.23077127	8.426529978	8.388521182	8.188186445	8.271043907	8.266792545	8.383247595	8.301252299	8.78531026	8.355225097	8.532948369	8.592867846	8.407442075	8.404409186	8.001807598	8.528393868	8.429587458	7.921255033	8.086196001	7.223448679	6.905476399	6.774800853	7.490337125	6.978661186	7.435729959	6.953070728	6.574131329	7.113395832	6.455261217	7.384881173	6.899571221	7.209405205	6.955105138	6.923580422	7.315103065	6.980288323	7.440060061	6.935614837	6.820952357	6.64756135	7.667686684	6.47947754	6.846839451
PLVAP	5.113473542	5.211677609	5.418842798	5.47610197	5.284648506	5.705221519	5.454855501	5.672007503	5.584774181	5.393110293	5.568186455	5.83917106	5.529322314	5.148560106	5.415615211	5.283798577	5.654536703	5.694387511	5.692202013	5.607144162	5.59965432	5.350299984	5.599955176	5.369676239	5.452162374	5.196577443	5.841236453	5.459434519	6.918564262	6.511225845	7.826302199	6.6764673	8.571264079	7.76104693	7.422213282	6.911823564	7.737197355	8.188480221	7.839503825	7.661291078	7.703082761	7.773611782	7.528652971	8.074485764	7.357544147	7.089411719	7.577016909	7.192281604	7.953446736	8.499653711	7.630604883	7.40014381
AP1S2	8.084029223	8.441011652	9.280886556	9.419107619	9.496687036	9.77194877	9.816871288	9.424860785	9.519547952	9.507134379	9.057281339	8.753173243	9.336597929	9.00277713	8.776406838	9.819840673	9.034898058	9.477615785	9.144537967	9.634428072	9.238972611	10.03532994	9.455318466	9.77214435	9.780243319	9.669209265	9.144205708	9.808588926	6.78991205	6.690695605	6.398478871	7.186259996	6.86763302	6.013148175	6.651810921	6.39343577	6.332764102	6.394442242	6.860806971	6.241564298	6.531302788	6.39850484	6.583095042	7.487301052	6.372901846	6.967686682	6.689047797	6.54724851	6.346713924	7.205388727	6.492809741	6.224882315
TOM1L1	6.279658511	6.290770754	4.681614008	4.368006775	4.682797838	4.638395764	4.912766905	4.668777854	4.83805569	4.380446084	4.618026534	4.406322366	4.308340092	4.375996055	4.325075391	4.631126424	4.449630653	4.543780162	4.349587409	4.431505347	4.551467061	4.696560831	4.956238062	4.864405463	4.686701913	4.728190333	4.768530342	4.880827496	7.889337423	7.397816926	6.683444163	7.842763	6.364751201	7.597760509	7.774090633	6.753278997	7.534033967	6.895933621	7.314615524	7.566308007	6.792882109	7.032625791	7.522783659	6.736387635	7.292658377	7.12108035	7.228780073	7.496886183	7.349904052	7.55775992	7.35862882	7.672458137
ST3GAL5	9.924081539	8.717318344	8.364013285	8.467614471	8.338834657	9.406624048	8.686139166	8.62691074	8.418028757	8.574610401	8.375723288	8.298253865	8.652679231	8.223168847	8.432246574	8.807889737	8.343601637	8.790523935	8.561838219	8.267339623	8.364337343	8.430838738	8.830930697	8.708356897	8.602041254	8.490871024	8.140407446	8.15792567	7.481166851	7.136022006	7.854045508	5.763015238	7.244502187	6.743793509	6.859305131	6.074460394	6.528347505	6.454584418	6.421555662	6.469719359	6.5596212	6.547868915	6.225600964	6.828261098	6.711533322	6.569213855	7.187432363	6.640435362	6.678300566	6.606668345	6.160380086	6.824941924
TFF1	4.863680705	5.280401335	4.805210965	5.104713683	5.12527804	5.469967834	5.319696985	4.722430362	5.269394312	5.440589423	5.526588848	5.54021248	5.384546487	5.325603319	5.179790139	5.454057602	5.418215428	5.586605169	5.411202383	5.650744671	5.635071816	5.236194926	5.400033425	5.444484925	5.888747525	4.914310653	4.688911153	5.672228621	13.66051521	13.40339067	9.956997399	12.54313527	13.67803936	13.60099231	13.36032749	12.35645903	8.174057481	10.31711402	10.58216111	13.16468946	12.71890057	12.80903916	11.2098038	10.87887823	15.33756675	9.373055407	13.20021583	11.9149633	12.77870121	12.06036953	13.05770059	13.05340378
CDC37	8.913999672	8.852096314	8.986299973	9.004819747	8.794331871	8.827647689	8.963322874	9.084720603	8.965364742	8.937424663	9.092915579	9.183186819	9.085246678	9.077045914	9.10584146	8.91215363	9.345133823	9.459544108	9.266901801	9.44872473	9.402157479	8.765437925	8.781300941	8.765235784	9.00060638	9.040363202	8.705463134	8.959708061	7.327538621	7.24367996	7.143175925	7.960140095	6.94751341	8.020527474	7.511536854	6.647464775	7.458923014	7.141434234	7.900682737	7.18094166	8.133027983	7.095030799	7.741132379	7.348160933	6.661585294	7.736821072	7.240654302	7.430827834	7.29619541	7.919895164	7.590972104	7.045705949
RAB7L1	7.969868214	7.835642848	8.10846207	8.212519641	8.244769658	7.847422609	7.89091782	8.146744987	7.727619218	7.923591429	8.191180982	8.142171821	8.01540539	7.904375378	8.254860557	7.72505559	8.002968573	7.615006272	7.783134657	7.640015128	7.677954426	7.944870017	7.636583837	7.555563143	7.815688221	7.810415774	7.782491919	7.502059191	6.200714116	5.981480376	6.14167348	5.816427654	6.346443695	5.975600229	6.191135463	6.534418481	6.32045077	5.378131812	6.977553946	6.154072098	5.887235656	6.500494769	6.20418079	6.435763516	6.704968185	6.9858334	6.287684735	6.67426121	6.536686721	7.053527901	6.711212466	6.527648456
S100P	5.068337419	5.143100137	6.426891101	6.472888462	6.133751171	9.047466204	5.486361414	5.986759805	7.016805625	6.083615028	4.937939305	5.14852235	7.041695157	6.812889953	5.149185449	5.793242992	5.661509635	6.444112092	6.722535662	6.648292696	7.304743046	7.122702405	6.588184685	6.547321147	5.439100795	6.121354758	7.049159544	6.607531426	13.2100431	12.68633477	7.129991461	11.95107437	12.46199472	13.06305888	12.90696933	11.07028157	12.31818967	12.03380233	10.87671767	11.94633446	12.23744461	11.82420364	10.83917507	11.13727827	14.17527418	11.44187591	12.95268218	11.87997208	11.56502231	11.19072041	11.85328867	11.67126726
PLCE1	4.295786466	4.36956818	4.154408113	4.162316819	4.229076973	4.268340635	4.246482346	4.096583544	4.344441874	4.272161606	4.229118268	4.309451188	4.18566797	4.283695618	4.261785235	4.437608058	4.253739607	4.468904922	4.445381002	4.46125319	4.365560803	4.264033437	4.321486625	4.420692491	4.261623087	4.326542867	4.389356882	4.314920456	5.392409355	5.507323598	5.386734302	6.168382667	5.154000303	5.257378667	5.853188362	5.505363041	5.679075015	5.110619362	5.398861703	5.754096252	5.124905819	5.50051637	5.550013768	5.383580876	5.740674915	5.233442023	5.902450417	5.450401047	5.529982868	5.033321725	5.531202514	5.748639541
GPR116	4.252818246	4.468952728	4.382459229	4.573776253	4.340103994	4.493994217	4.40491271	4.364857296	4.353684706	4.359489567	4.51858456	4.539707821	4.580628876	3.983584722	4.568678132	4.377213258	4.518987599	4.75373127	4.590645068	4.642738847	4.685567867	4.624941502	4.302214285	4.327247218	4.943591115	4.487505665	4.217440968	4.545011173	6.896475099	6.784479825	7.521867172	6.208380281	7.308520209	7.267292156	7.161227022	6.111284198	6.643688575	7.124071056	6.851833015	6.190818796	7.249702571	6.250049135	6.017859776	7.243162188	6.262193724	6.505136331	6.481094077	6.07416504	6.577264445	7.389859754	6.408502733	6.730782536
ITGA4	6.498477538	6.135390906	8.614053329	8.41682325	8.6936714	8.197261837	8.646615844	8.63847107	8.456359636	8.582685986	9.790441472	9.291006231	9.394457286	9.38337069	9.562205481	8.553086553	9.289096802	9.200675309	9.365837541	9.398293594	9.24030092	8.548220354	8.47950077	8.06906841	8.535059581	8.491185914	8.327512832	8.172205199	6.023887156	5.957678961	6.046355705	4.298196948	5.764917918	4.216349784	5.758200704	4.941585134	5.187336688	4.568115656	5.315851305	4.408855529	5.055188015	4.876454445	4.902188006	5.052746212	4.997216917	5.091726718	5.01497113	4.607998138	5.352840809	5.916774182	4.89380676	4.592884851
OGFRL1	7.263844446	6.922438665	8.129674767	8.229162744	8.010887533	7.863275542	8.230926309	8.252777522	8.426273886	8.114059254	9.005450533	8.354759553	8.783150602	8.476325835	8.396919663	8.323467414	8.439322517	8.763538836	8.663470036	8.873343715	8.521437369	8.387755097	8.29267177	8.736817369	8.373151999	8.609689949	7.981588053	8.321696745	6.057978215	6.284313981	6.553650789	6.306492788	6.269098482	4.90979204	5.918038814	6.494866207	5.574858364	5.908482491	6.734807892	5.507034282	5.660653813	5.814143567	5.46599139	5.975612108	5.782532889	6.107765543	5.991143106	6.487189945	5.822989672	6.616828913	5.739980867	5.782972296
EIF3G	10.71768707	10.68936453	10.5219552	10.60362707	10.31084759	10.4470947	10.34029669	10.68838422	10.67468293	10.60991625	10.43751	10.53538408	10.33532605	10.21031833	10.43964156	10.54520679	10.43491037	10.83100046	10.29729299	10.61879737	10.73252644	10.48594049	10.44317162	10.62757678	10.49188055	10.84069297	10.29903258	10.74309638	9.2327081	9.017895867	8.377865846	9.441865694	9.004629196	9.430818984	9.073931529	8.738974035	9.0619556	8.318491969	9.366745457	8.42190424	9.152870451	8.034542079	8.604285453	8.896188911	8.760207901	9.228472986	8.438793709	8.909265452	8.810688986	8.858369663	8.722491388	8.583761571
TMC5	4.243450327	4.319233465	4.386203471	4.524276117	4.438030545	4.439804745	4.492963254	4.434235752	4.441422139	4.397958301	4.385990127	4.354031298	4.406854153	4.294302463	4.388235854	4.465106249	4.597142884	4.463008975	4.512754561	4.416261505	4.443785032	4.407589	4.465265207	4.554250903	4.774964973	4.49721578	4.317491792	4.422313189	8.424583958	8.87569453	5.924605631	9.766227759	8.368393861	10.09665929	8.291106756	8.184335383	9.618549405	8.537569975	6.728709911	8.964820073	7.801091721	7.900869727	8.671179099	8.085520171	7.848533286	7.98385718	8.906201764	9.020842332	8.88635924	7.255789917	8.277547017	7.014273288
E2F8	3.870443793	3.516366456	4.331960265	4.382411416	4.334789212	4.803937482	5.012025314	3.829459123	3.679821527	3.730010107	4.223094657	4.086310338	4.522751839	4.472949979	4.082461553	3.836653788	3.745757455	3.559108362	3.436488268	3.809992713	3.799051322	3.987445836	4.237485867	4.313502765	3.712013975	4.312789674	5.402726196	4.011239227	7.352877029	6.979819605	6.712214414	8.998788343	6.775781646	7.755879704	7.598221944	7.148706335	8.008423788	6.958955892	7.9458964	5.874121757	6.016492319	6.94639188	8.116477426	5.953210419	5.966636089	6.584028597	6.342646634	7.996269416	6.898416636	6.57907283	6.981667177	6.015016117
AP1M2	5.255629317	5.409401915	5.947077127	5.798569299	5.806853756	5.307660756	5.761043482	5.587682135	5.717573284	5.611083017	6.009358146	6.029076724	6.115376559	5.855565049	6.121014233	6.096765346	6.008066024	6.198976353	5.924452574	6.049909966	6.058637247	6.051844279	6.074250084	6.026310056	6.1239816	5.58648028	5.821445049	6.034309442	8.055036244	7.903176729	6.943626974	8.197392471	7.095508798	8.161528352	7.680851281	7.402346591	8.130994782	7.151797075	7.390865236	7.904388933	7.624424021	7.621100969	7.760442345	7.151155092	7.359659341	7.632552489	7.827999468	7.970146705	7.636841558	7.153411793	7.386675447	7.716057472
SNX17	9.841688592	9.754450452	9.532758159	9.57315764	9.345736802	9.324457227	9.432881573	9.467334389	9.432685803	9.437022735	9.734168172	9.533012522	9.857550468	9.699697446	9.585798777	9.347041608	9.595297936	9.722078264	9.701377477	9.733329218	9.591092451	9.398412142	9.282218782	9.294805061	9.48480884	9.778884741	9.318301802	9.454238421	8.642179591	8.565717508	8.155473936	8.441315885	8.36248317	8.352913386	8.50303985	8.27473254	8.081579212	7.687508939	8.470220499	7.631261662	8.264503728	7.566125521	7.552642596	7.76810913	7.245110811	8.246570856	7.68123901	7.620093161	7.978313792	8.245580578	8.156168485	7.946351643
NET1	6.617080587	6.888570451	6.054570986	6.324032386	6.30139453	5.925757329	6.171405635	6.380777425	6.373322722	6.123717784	5.640761113	5.974992221	5.5644684	6.209633177	5.654751745	6.574024322	6.210614562	6.300753645	6.203380628	6.470287224	6.361810259	6.180893845	6.361114821	6.731409236	6.392651208	6.038854034	6.904260998	6.201630718	9.523915154	9.345082479	8.085321217	10.20117574	8.792871492	8.71422167	10.19581887	9.25853477	8.986002634	7.556298959	8.036193508	8.528165476	8.814325339	8.466535642	8.512967539	8.39632946	9.094203994	7.468665306	8.797995111	8.53023209	8.749923431	8.502739559	9.284546746	8.587471586
CPPED1	7.203516721	6.645289079	8.648944033	8.604421969	8.26158109	8.816249675	8.985047023	8.589139761	8.693267292	8.805752342	8.701114877	8.626093075	8.652577502	8.642295081	8.239235868	8.813401527	8.747288032	8.890694088	8.862611778	9.138320498	8.697729336	9.14939707	8.73224571	9.255169108	8.76861012	9.317089604	8.482500912	8.987678502	6.277421714	6.631513589	5.322874879	4.74112043	5.393213326	6.149232811	6.162193323	5.806499746	5.964416497	5.508079858	5.945035327	5.958560968	5.614359506	5.543958917	5.995600481	5.951804711	5.605341572	5.644001115	5.595075467	5.763805012	5.580988948	5.924273891	5.802650028	5.536597255
TBCC	9.101443388	8.928427183	9.070816914	8.977088353	8.695405047	8.486587454	8.666609212	8.949934287	8.829712388	8.718827533	8.548977108	8.643196145	8.806218697	8.580346356	8.770128752	8.793138891	8.7034946	8.903238236	8.799970068	8.607015135	8.953120075	8.831052821	8.964589915	8.924456557	9.076092203	8.94540098	8.28129766	8.609548775	7.655782602	7.605441101	8.431204086	8.078728714	7.038163377	7.930116945	7.619515938	7.733026258	7.787484298	7.184652346	7.466843334	6.685476192	6.779170217	6.954093957	7.393825701	6.881135556	7.171344531	7.005626375	7.004234517	7.208149283	7.219977094	7.500133779	7.169238125	7.179551039
PTPRB	3.698734684	3.778862309	4.20495576	3.941853598	4.274996745	4.424791957	4.2638816	4.160677981	4.355612323	4.170246468	4.159277077	4.121129426	4.198460465	4.122042527	4.220458602	4.284914158	4.314021588	4.192244723	4.335028642	4.201941461	4.280899844	4.319108012	4.375622392	4.346922184	4.266048276	4.081789334	4.332593182	4.326049379	5.579620717	5.874342325	5.2473901	4.88538982	5.799219405	5.415927344	5.453537128	5.129947264	5.126684813	5.891943694	4.895566972	5.65052191	5.193616254	5.423736133	5.208202419	5.636404377	5.486668684	4.930646274	5.307627042	5.616826279	5.50323943	5.628075836	5.557176274	5.542749567
HHEX	8.037717899	7.19669456	8.188221299	8.331632636	8.375906457	8.771701787	8.61288963	8.191731631	8.029990983	7.796759531	9.066212415	8.845603734	9.415087797	9.060299052	8.790698281	8.852752837	8.560241676	8.961203843	8.985612087	9.238661223	9.286590041	8.683111339	8.636406915	8.807687813	8.842815184	8.328033722	7.733698069	8.424033167	5.958113959	5.642121066	6.31330721	7.835975163	6.581210599	6.861020438	6.505146392	6.088580132	6.351744184	6.089850294	5.698708784	5.186417399	4.98093352	5.491118895	5.236384544	5.027831521	6.228410424	5.106297252	5.471603584	5.138904998	5.968550258	6.061991826	5.890963555	5.087908917
PRSS8	4.637834036	4.048579496	4.624189005	4.253105284	4.390243545	4.915407656	4.394837341	4.895936097	4.8330732	5.113503209	4.091918852	4.331368021	4.084560849	4.110387032	4.024095468	5.096512249	4.148971731	4.409431151	4.385399542	4.644379393	4.261737022	4.578276971	4.508263952	4.715844443	4.828479922	4.821282524	4.870280663	4.426555051	8.188612401	8.883374216	6.884022809	7.686604455	8.015023864	9.380438732	7.968326747	8.94069071	7.892979975	7.249213571	5.138134582	8.56930192	7.567341234	8.472215268	8.476550965	7.245168537	9.063603204	6.889680544	8.601483785	8.272651165	8.399582257	7.763600424	8.628961195	8.685850182
GATA6	5.740292205	6.298635918	4.755437707	4.512702767	4.433797181	4.389161154	4.952225979	4.290919771	4.753665667	4.493135588	4.72508827	4.461051835	4.428606276	4.346328634	5.004318099	4.536366155	4.540407367	4.242593188	4.789091444	4.453342624	4.644674162	4.596156042	4.981521629	4.90044867	4.87872516	4.534089905	4.565179408	4.58369901	7.67258616	7.330844679	8.663277237	7.52190634	7.192481617	7.520697373	7.341733175	6.933510728	7.426796271	7.419320422	7.350803617	6.933465268	6.906051791	7.77945111	7.2100589	7.027399042	7.481982373	6.42806287	7.230021755	7.263561545	7.534384255	6.844791533	7.730802419	7.719694672
C1orf106	4.820828772	4.626052908	5.458814188	5.441461533	5.528556561	5.570969818	5.352525956	5.328716479	4.947596653	5.144897063	5.422807691	5.453140055	5.406702864	5.628955226	5.757446234	5.730741138	5.551481583	5.635121193	5.657192988	6.080401964	5.430238396	5.604446492	5.414688078	5.607991695	5.71068454	5.189933074	5.316328596	5.177272555	9.705749508	9.821112478	9.045784953	10.55801021	8.939837922	11.1035715	10.00436294	10.07781346	10.99718632	9.703168795	9.504234869	9.166594542	8.810505311	8.015968473	9.176736744	9.704974589	7.939116463	8.444978703	9.012852882	9.436878492	8.869898278	8.244311662	9.154468934	7.697686103
PQLC3	7.654208088	7.503430277	8.141421312	8.190361896	8.083699045	7.765959088	8.133156937	8.098208258	8.196802056	8.278396609	8.075401542	7.979201042	8.372985964	7.910143085	7.952549952	8.181160976	7.924218352	8.156773653	8.153815839	8.232171845	7.980218493	8.174965206	8.312573014	8.176002878	8.285637758	8.022495075	7.803948318	7.901339082	7.309762661	7.290686378	6.913805603	7.036994979	7.326147819	6.625243384	7.568376716	6.671380316	7.209131148	6.803566539	6.820067644	6.43450047	6.789509556	6.541555697	6.799882957	6.661909026	6.875940072	6.786769565	6.602942538	6.562561915	6.853866237	7.096366841	6.991372314	6.904591322
