geneNames	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
Tfdp1	10.47009	10.553325	10.484515	10.467535	10.586225	9.7455825	9.508727	9.7287875
Tfdp2	9.60807	9.975361	9.989632	9.058493	9.676727	9.620798	9.831385	9.450169
Tfe3	9.783423	9.561846	9.761043	10.25545	10.00891	9.646143	9.620627	9.587555
Tfeb	8.650457	8.708603	8.599876	8.446645	8.479615	8.792768	8.980404	8.973497
Tfec	6.757112	6.556847	7.649304	9.301682	8.61204	6.968095	6.796842	6.958685
Tff1	7.768371	7.443369	7.312668	7.573805	7.514557	7.253989	7.438709	7.645447
Tff2	6.694809	6.372	6.348642	6.434505	6.397598	6.221956	6.330008	6.352672
Tff3	7.63481	7.453453	7.103266	7.30392	7.482491	7.127018	7.262364	7.457799
Tfg	11.03481	11.29687	11.38759	11.27474	11.5076	11.20507	11.31966	11.13143
Tfip11	9.063441	8.795673	8.873438	9.101831	8.912243	8.831575	8.733079	8.868698
Tfpi	7.579877	8.094958	8.620529	9.047166	8.842117	9.137807	8.845293	9.017021
Tfpi2	7.382232	7.46873	7.699697	7.713938	7.724577	7.354783	7.441667	7.681118
Tfpt	9.780591	9.905082	10.03014	9.868152	9.865588	9.920128	9.782174	9.810729
Tfr2	6.285713	6.104577	6.255882	6.328607	6.265954	6.127881	6.283914	6.35713
Tfrc	9.399356	9.818795	9.368608	9.198963	9.537679	9.280149	8.934567	9.061406
Tg	6.860977	6.700318	6.45019	6.713791	6.588202	6.417065	6.602874	6.709749
Tgds	7.05678	7.238574	7.424425	7.303245	7.49785	7.440887	7.482231	7.417291
Tgfa	10.58586	10.34549	9.6185	9.437305	9.28908	9.261116	8.898386	8.862904
Tgfb1	9.416018	9.15167	9.375897	9.984771	9.513166	9.172341	9.151255	9.266768
Tgfb1i1	8.572361	8.542756	8.747128	9.064297	8.870614	9.102542	9.070679	9.143986
Tgfb2	8.300516	8.222815	8.830639	9.330962	9.283228	9.543762	9.996284	10.30033
Tgfb3	8.32438	8.269583	8.951405	8.575358	8.889058	9.164521	9.155082	9.383492
Tgfbi	11.34833	11.4976	12.21647	12.63921	12.53408	12.74191	13.23164	13.02423
Tgfbr1	9.213209	9.171476	9.381298	9.535025	9.324706	9.590274	9.46588	9.510381
Tgfbr2	10.01953	10.23557	10.99323	11.36471	11.2198	11.04434	11.00714	11.10474
Tgfbr3	9.665803	9.730941	10.64841	10.80077	10.82976	10.9887	11.12737	11.1156
Tgfbr3l	9.816358	9.782789	9.770699	9.746426	9.729598	9.807312	10.01514	9.813633
Tgfbrap1	9.112041	9.412826	9.588842	9.849466	9.635134	9.441698	9.250863	9.293681
Tgif1	10.30845	10.13164	9.974531	10.09335	10.09586	10.27341	10.14889	9.932347
Tgif2	9.047256	8.905842	8.654276	8.967808	8.686638	8.530632	8.840174	8.814203
Tgif2lx2	5.596342	5.684955	5.615712	5.741762	5.550482	5.6007975	5.591051	5.680875
Tgm1	11.62613	11.7523	11.52612	11.6706	11.64636	10.47934	10.16527	10.58473
Tgm2	9.622326	9.406354	9.265211	9.774677	9.560411	10.50322	10.31012	10.62356
Tgm3	10.98477	10.80171	10.33506	10.81323	10.73024	8.331022	8.439674	8.670336
Tgm4	5.734251	5.490478	5.444039	5.563061	5.490869	5.495574	5.502399	5.521945
Tgm5	9.442381	9.681742	9.907439	10.31216	10.06216	9.521688	9.306874	9.848341
Tgm6	9.918068	9.687537	8.071968	6.940456	6.796377	7.576999	6.757755	6.853338
Tgm7	6.520655	6.523517	6.563437	6.675313	6.489908	7.505822	8.459332	7.637507
Tgoln2	10.6694	10.71795	11.18382	11.05615	11.20701	11.39539	11.46245	11.48697
Tgs1	8.2959215	8.316397	8.2655305	8.378444	8.362011	8.3388845	8.389625	8.3478255
Tgtp2	8.130328	8.283981	8.2852035	8.108818	8.8554455	9.098823	8.5036575	8.302059
Th	6.88767	6.763807	6.813348	7.265653	6.845955	6.556024	6.821024	7.196894
Tha1	7.838724	7.573303	7.411596	7.706549	7.638037	7.505213	7.555249	7.746961
Thada	8.977303	9.303929	9.172229	8.871662	9.10432	9.363718	9.051422	8.992725
Thap1	8.058203	8.190278	7.949272	8.09297	8.060527	8.115476	8.061625	8.036276
