ID_REF	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
10339018	9.80846	10.05083	9.97638	9.396106	9.332371	9.52754	9.487387	9.387033
10339019	5.216185	5.0216	4.933015	5.053245	5.119299	5.099063	5.121796	5.215568
10339020	4.667254	4.614968	4.709288	4.608603	4.545051	4.669511	4.567092	4.445389
10339021	5.94876	5.973181	5.948994	6.15029	6.120049	6.397796	6.31473	5.973334
10339022	5.668986	5.753644	5.556967	5.675066	5.914564	6.264377	5.775653	5.64418
10339023	10.24393	10.60164	10.59894	10.41459	10.38868	10.4709	10.23898	10.45701
10339024	4.746606	4.890055	4.790264	4.878573	5.035195	5.383072	4.88028	4.696698
10339025	6.626427	6.847597	6.820113	6.804187	7.175499	6.857107	6.860942	7.105601
10339026	5.678335	5.772855	6.014374	5.91099	5.427363	5.682898	5.440059	5.26858
10339027	7.684516	7.216391	7.623923	7.722844	7.522969	7.361262	7.617593	7.601997
10339028	5.950356	6.511911	6.47453	6.472216	6.690331	6.189963	5.980573	6.233601
10339029	6.329313	6.072347	6.282513	6.507415	6.176296	5.685843	6.351413	6.617258
10339030	10.43674	10.54378	10.71594	10.30659	10.52898	10.66492	10.89824	10.75142
10339031	6.080688	5.552367	5.613707	5.895239	5.950685	5.822518	5.64966	5.841233
10339032	4.731463	5.024473	4.579853	4.858038	4.737799	4.95112	4.786743	5.356631
10339033	7.076162	7.609188	7.438482	6.873455	7.025733	7.789244	7.256683	7.403671
10339034	5.403772	5.580631	5.415308	5.202011	5.070384	5.410281	5.346227	5.254012
10339035	6.510941	6.573104	6.220691	5.620341	5.81882	6.872012	6.522451	6.285544
10339036	11.73021	11.94268	12.12014	11.98941	12.12307	12.31779	12.28665	12.41107
10339037	7.668808	7.861798	7.75921	7.422841	7.215541	7.604403	7.480093	7.591555
10339038	7.660622	7.947262	7.66743	6.983773	7.629905	7.629328	7.540984	7.574079
10339039	8.398122	8.201232	8.68692	8.422033	8.947789	8.451844	8.380771	8.368836
10339040	7.775206	7.917495	7.939107	6.319069	7.29026	7.823831	7.757958	7.535994
10339041	8.017288	7.688167	7.651731	7.722648	8.158394	7.625444	7.795568	8.076027
10339042	6.393733	6.496913	6.424518	6.565827	6.328096	6.061268	6.141389	6.55407
10339043	5.446318	6.479083	6.637924	6.585096	5.363881	5.872832	5.488377	5.725485
10339044	4.930734	4.95161	5.042817	4.919185	4.922679	5.516708	5.015027	5.007207
10339045	8.64538	8.08686	8.171364	8.106893	8.259779	8.420175	8.496929	8.736274
10339046	6.880333	7.450535	7.259298	6.899329	7.185403	7.041407	7.556126	6.970103
10339047	4.876071	5.121319	5.351013	4.734827	4.919499	5.065284	4.80926	4.946122
10339048	4.670445	5.224551	5.138619	4.183996	4.742579	4.676408	4.541319	4.802056
10339049	5.981755	6.080859	5.501945	5.756432	5.563036	5.952511	5.896556	5.718213
10339050	4.923198	5.145339	5.666872	5.135337	5.54645	5.293997	5.418005	5.683823
10339051	6.875389	6.674326	6.668622	7.063418	6.705305	6.976028	6.706045	6.402776
10339052	12.14248	12.18505	12.18638	11.67911	12.17824	12.23557	12.27158	12.47434
10339053	4.793244	5.402539	5.395762	5.18649	5.123934	5.162793	4.938841	4.991345
10339054	5.624174	6.436894	6.571919	5.738656	6.334815	5.97239	5.710035	5.570498
10339055	8.798611	8.911772	8.672884	8.653651	8.667009	8.514476	8.427289	8.394717
10339056	7.216642	7.331398	7.561312	7.854803	7.352494	7.661466	7.216601	6.984008
10339057	9.718159	9.682899	9.657557	9.80032	9.819357	9.313161	9.149797	9.421719
10339058	4.873714	4.916336	4.981533	4.661255	4.777134	5.332701	4.924627	4.800372
10339059	6.629068	6.995971	7.013588	5.341216	6.622566	6.95177	5.37926	5.66336
10339060	5.010635	5.026242	5.322989	4.838884	5.28064	5.032174	5.039233	5.388204
10339061	6.366425	6.674749	6.64547	6.308857	6.316012	6.803669	6.651401	6.296888
10339062	10.62684	10.59672	10.70298	11.07079	10.82365	10.80733	10.6751	11.19946
10339063	4.659089	4.492577	4.644835	4.412507	4.500104	4.562693	4.410975	4.597908
10339064	11.52246	11.37432	11.51484	11.30621	11.44209	11.2385	11.20889	11.37964
10339065	12.82297	12.98378	12.99898	12.65755	13.02408	12.91367	13.02135	12.82027
10339066	6.124955	6.415968	6.499816	6.278191	6.357693	6.932853	6.602633	6.599376
10339067	7.734627	7.957324	7.377519	7.204398	7.706986	7.71436	8.018295	7.643159
10339068	12.88722	12.84697	12.93815	12.5974	12.78256	12.91061	12.88488	12.98375
10339069	6.145772	5.486342	6.079021	6.121669	5.791295	6.175034	6.166732	6.417065
10339070	9.684056	9.940817	9.863787	10.07704	10.17853	10.38982	10.52704	10.18981
10339071	11.40819	11.55754	11.65374	11.24172	11.59506	11.54108	11.37343	11.49981
10339072	6.466504	6.911359	6.417723	6.498877	6.328451	6.439336	6.317014	6.172868
10339073	9.250342	9.641124	9.473469	9.572232	10.0468	9.836881	9.90223	9.915963
10339074	5.426642	5.903934	5.976139	5.05304	5.236949	5.290046	5.091202	5.016077
10339075	7.547312	7.154408	7.41876	7.241692	7.214564	7.256859	7.498513	7.382324
10339076	6.304217	6.559203	6.342426	6.73022	6.402932	6.928347	6.494717	6.22722
10339077	7.652561	7.782767	7.017097	7.529266	7.285728	7.695476	7.319499	7.034384
10339078	7.612611	8.142319	7.92515	7.350829	7.8381	7.771113	8.137163	7.408642
10339079	6.505157	6.003069	6.041088	6.133914	6.189728	6.015191	6.109539	6.173696
10339080	13.1408	13.08209	13.02768	12.7057	13.05601	12.94883	13.07466	13.19768
10339081	4.997791	4.765763	4.727908	4.943083	4.888684	5.175464	4.611779	4.924865
10339082	7.655411	8.095677	7.520833	6.61901	7.465336	7.485715	6.837327	6.979479
10339083	5.174574	5.733277	5.389636	4.782704	5.330328	5.196144	5.331596	5.063968
10339084	8.346542	8.386404	8.745882	8.348372	8.736802	8.635374	8.445573	8.555458
10339085	4.433157	4.473952	4.543553	4.544451	4.621778	4.53079	4.589685	4.478875
10339086	6.179805	6.955167	7.043364	5.823358	6.687129	6.84137	6.185185	6.490037
10339087	6.303213	5.922438	5.43363	6.509189	6.213333	6.070071	6.3796	5.647044
10339088	4.470284	4.539276	4.433828	5.007672	4.423407	4.710968	4.386538	4.487637
10339089	7.440004	8.091322	7.60138	6.579047	7.474872	7.569773	7.393747	7.303095
10339090	7.925154	7.636181	7.798188	7.247979	7.099432	7.72462	7.853023	7.900043
10339091	5.508592	6.899583	7.060901	5.818197	5.783535	5.906447	6.203026	5.880074
10339092	5.025293	4.87936	4.889887	5.011385	4.847356	5.087705	4.812968	4.878078
10339093	11.4806	11.18496	11.1898	11.17313	11.2187	10.94093	10.87778	10.9988
10339094	7.66035	8.039289	8.150519	7.185835	8.054819	8.31716	7.640423	6.90043
10339095	4.686978	4.902844	5.13571	4.653238	4.680628	5.148018	4.721027	4.927289
10339096	5.611155	5.637379	5.82319	5.912317	6.128439	5.72348	6.176314	5.679485
10339097	12.98998	13.06709	13.09213	12.81796	13.1581	12.91456	13.00827	13.21718
10339098	9.016261	9.342829	9.232032	8.875785	9.057308	9.667011	9.226201	9.454141
10339099	7.445954	7.647238	7.770226	6.988323	7.31305	7.109257	7.605338	7.124113
10339100	7.525261	8.544865	8.716024	7.80001	7.966726	8.880679	8.922759	8.212138
10339101	10.77625	10.525	10.74365	9.935255	10.8166	10.06732	10.13349	10.39323
10339102	7.311849	8.002104	7.150006	6.435895	6.989974	7.318597	7.147995	6.868159
10339103	10.86699	10.66337	10.53695	10.45935	10.58977	10.51262	10.91515	10.76706
10339104	10.98493	11.75006	10.20771	9.583352	9.338851	9.399942	9.156244	9.413169
10339105	4.56403	4.828857	4.791011	5.484372	4.561179	4.935347	4.605848	4.570402
10339106	10.26871	9.983205	10.08734	10.19218	10.0099	9.768653	9.36896	9.741895
10339107	6.028322	6.156449	6.020674	6.707526	6.438211	6.386591	5.887009	6.364038
10339108	7.533195	7.652824	7.239868	6.995086	7.329282	7.26671	7.180047	7.063856
10339109	7.254664	7.128036	8.040995	7.497978	7.266608	7.323027	7.399572	7.014913
10339110	7.991318	8.148136	7.769735	8.241091	7.785288	8.158636	7.844951	7.274611
10339111	5.184424	5.346131	5.454709	5.078522	5.087622	5.366783	5.189698	5.462192
10339112	6.118932	6.494416	6.206351	6.153798	6.21847	5.928568	6.323114	6.097081
10339113	5.204532	5.720721	5.33808	4.929515	5.285452	5.575815	4.841848	5.051258
10339114	6.889119	7.204826	6.96217	6.87343	6.929968	7.022295	6.746082	6.882966
10339115	5.302109	5.25197	5.537163	5.249465	5.143556	5.209115	5.366137	5.038157
10339116	6.594708	6.153911	5.598918	4.731928	6.017535	6.051027	5.276065	5.08232
10339117	8.740462	8.530533	8.887909	8.597277	8.633504	8.691849	8.384473	8.556405
10339118	6.240265	6.374483	6.730035	6.791585	5.616259	6.291477	6.496426	6.399626
10339119	6.99764	7.75344	7.508259	7.115671	7.717742	7.484655	7.614391	7.437442
10339120	7.942651	7.652102	7.961079	7.857818	8.000607	8.044936	7.446588	7.538503
10339121	6.737699	5.651372	5.533622	6.26875	6.143016	6.151011	6.068556	5.945211
10339122	5.180706	5.356352	5.478591	5.261989	5.345464	5.045549	5.232584	4.989284
10339123	6.776254	5.782991	5.961077	6.429845	5.63236	6.14959	6.215725	6.481185
10339124	7.641312	8.35895	7.991569	7.37586	7.681806	7.777647	7.770504	7.647005
10339125	6.229927	5.710252	5.767597	5.695661	5.945283	5.335631	5.935165	5.819074
10339126	6.474618	7.160359	7.282079	6.771087	7.086291	7.071462	7.430087	6.550806
10339127	7.767702	7.909062	7.72854	7.998031	7.793886	8.225353	7.509521	8.01341
10339128	5.174706	4.777847	4.873659	4.75576	5.121257	4.896455	4.881927	5.196512
10339129	5.44649	5.681558	5.890789	6.267231	5.799593	6.074806	5.853932	5.738938
10339130	5.214425	5.300534	5.225749	5.544464	5.215977	5.361764	5.303025	5.360399
10339131	7.795586	7.802746	7.70347	7.550216	7.58724	8.020476	7.98278	7.537028
10339132	9.395807	9.216606	9.273585	9.489465	9.567288	8.942711	9.238028	9.28982
10339133	7.341856	7.307783	7.388076	7.307629	7.433198	7.117445	6.808091	7.230158
10339134	7.608818	8.149805	8.230673	8.114546	8.241658	7.963527	7.998119	8.247721
10339135	5.998578	6.077802	6.349806	5.281816	6.358562	6.198002	6.096306	5.929958
10339136	7.160118	6.784987	6.518143	6.797045	6.622253	6.552238	6.529006	6.332813
10339137	5.183357	5.091426	5.419717	5.090024	5.078939	5.648677	5.119984	5.052028
10339138	9.548021	9.190166	9.644366	9.615353	9.679069	8.778355	9.535683	8.891506
10339139	10.8137	10.80683	10.99778	10.70448	11.10943	11.03174	11.10205	11.01515
10339140	10.44475	10.3242	10.70017	10.67117	10.48384	10.51994	10.42733	10.71776
10339141	7.582695	7.574635	7.354583	7.888148	7.493299	7.391496	7.287827	7.804222
10339142	4.569097	5.039523	4.707996	4.64598	4.952318	4.853037	4.658711	4.469392
10339143	4.492708	4.764905	4.73757	4.389109	5.027116	4.818605	4.610548	4.616708
10339144	6.123926	7.189536	6.633867	5.930907	6.138797	5.763383	5.730791	5.714895
10339145	6.568429	6.423487	7.724863	7.181936	7.547129	7.420286	7.259546	6.766886
10339146	6.356864	6.92849	6.666697	6.558615	6.575458	6.800446	6.471656	6.668873
10339147	4.29821	4.44107	4.626988	4.492452	4.617725	4.567401	4.410611	4.457492
10339148	10.08875	9.941753	9.981747	9.764794	9.72699	10.35471	10.48105	10.154
10339149	5.998899	5.737787	5.668476	5.754189	5.627997	5.781585	5.701066	5.63205
10339150	7.496252	7.608629	7.536975	7.645368	7.098177	7.402	7.467782	7.788117
10339151	9.34501	8.785667	8.992133	9.655253	8.869721	9.079823	9.100265	9.092823
10339152	5.335639	5.677331	5.615582	5.192013	5.792754	5.332048	5.808876	5.555522
10339153	10.2381	10.16908	10.40758	10.36912	10.34156	10.32687	10.22152	10.79148
10339154	6.300296	6.246238	6.098617	6.421445	6.347032	6.667361	7.111211	5.753611
10339155	7.249496	7.599641	7.014486	7.426942	6.982889	7.203389	7.340171	6.956548
10339156	10.19199	10.62819	10.76896	10.31933	10.22284	10.58782	10.23039	10.20642
10339157	7.665312	7.944227	7.766952	7.928706	8.105336	7.939727	7.727976	8.004086
10339158	7.572753	7.886446	6.750428	7.467231	7.142863	7.584344	7.061279	6.503013
10339159	4.501285	4.69551	5.024029	4.549307	5.057547	4.979141	4.518259	4.642174
10339160	8.922276	8.653608	8.57687	9.09232	8.500471	8.339182	9.016441	8.850214
10339161	9.86758	10.02694	10.24791	10.03416	10.0467	10.0628	9.983079	10.35925
10339162	7.790565	8.276538	8.118876	7.77341	7.798999	8.027972	7.964872	7.743205
10339163	7.74428	8.309665	8.393373	7.061009	7.783148	8.045404	8.134329	7.726797
10339164	5.444232	5.244761	5.486865	5.524098	5.188626	5.43285	5.620861	5.325897
10339165	13.25923	13.38482	13.44761	13.09055	13.44231	13.53594	13.44742	13.43003
10339166	4.916492	5.316039	4.712172	4.903682	4.914485	5.229807	4.5604	4.92209
10339167	4.327112	4.67492	4.523878	4.543054	4.643747	4.497235	4.274383	4.628246
10339168	8.000012	8.174571	7.438414	7.544441	7.45879	7.650684	6.778873	7.181358
10339169	6.376804	6.062079	6.001469	6.677752	6.35562	6.654629	6.35054	6.4423
10339170	4.145809	4.310313	4.328434	4.271084	4.312904	4.442704	4.353692	4.257782
10339171	4.642224	5.509887	5.072499	5.237448	5.209836	5.97841	5.480542	5.215436
10339172	8.174953	9.302231	9.021299	9.087581	9.313183	8.949561	8.753576	8.329206
10339173	7.656822	7.654767	7.952534	7.404961	7.581728	7.832677	7.866379	7.823008
10339174	8.286143	7.990929	7.922266	7.969473	7.793733	7.808154	7.907699	7.762764
10339175	9.456544	9.730465	9.204313	9.068758	9.147854	9.428203	8.916217	8.858439
10339176	8.937563	9.283915	9.373495	8.912167	9.127239	9.211045	9.168215	9.118295
10339177	10.99375	11.04448	11.16365	11.17927	11.24323	11.18924	11.12129	11.21708
10339178	5.339435	5.338192	5.500265	4.717304	5.427355	5.446521	5.349286	5.108959
10339179	6.971802	7.011085	6.61644	7.086216	7.065552	7.171835	6.74227	6.907672
10339180	9.335159	9.296701	9.067238	9.094031	9.136038	9.080965	8.978594	9.370442
10339181	4.926008	5.125738	4.853747	4.672318	4.844244	5.065016	4.705027	4.802182
10339182	4.247189	4.331022	4.314493	4.277458	4.205685	4.35447	4.265664	4.312487
10339183	4.925766	4.778584	4.869227	4.958468	4.875275	4.976392	5.04869	4.979709
10339184	6.86262	6.633147	6.4101	6.628591	6.258325	6.423987	6.713226	6.75719
10339185	11.25951	11.54735	11.41228	11.47133	11.6079	11.22549	11.19419	11.29596
10339186	8.580999	8.733234	8.727272	8.602157	8.994494	9.012939	9.012902	8.257957
10339187	5.125175	5.612735	5.276636	5.152117	4.997692	5.557924	5.133269	5.242607
10339188	6.08348	6.602997	6.019188	6.518393	6.274405	7.013771	6.151034	6.375148
10339189	5.27188	5.263972	5.621924	5.442577	5.496164	5.229158	5.422853	5.640698
10339190	4.939775	4.841693	4.880179	4.577672	4.559778	4.898833	5.187919	4.703565
10339191	11.23925	11.00236	10.83785	10.88201	10.6001	10.73106	10.59083	10.5451
10339192	11.24607	10.79691	10.49917	10.36259	10.47598	11.0636	11.29351	11.02392
10339193	7.508902	7.611778	8.018119	6.25839	7.512378	7.637126	8.02499	7.808852
10339194	5.523321	5.358289	5.524881	5.767516	5.163041	5.365448	5.769991	5.275164
10339195	8.19532	8.214145	8.152233	8.91565	8.689982	8.111603	8.601849	8.484035
10339196	5.258358	5.369047	5.547004	6.903399	5.770496	5.339336	5.466611	4.932544
10339197	7.257091	7.326878	7.547285	6.447831	6.942911	7.17741	6.610182	6.809138
10339198	12.73141	12.41825	12.6631	12.64721	12.6165	12.55176	12.5475	12.40096
10339199	4.534754	4.656822	4.839406	4.279577	4.444293	4.476131	4.463778	4.50074
10339200	6.050073	6.597848	6.572552	5.976646	6.111586	6.610649	6.925874	6.212831
10339201	4.773077	4.991366	5.098326	5.018887	4.857228	5.165825	5.039444	4.757984
10339202	6.02441	5.44229	5.011125	6.003238	5.492985	5.347795	5.381993	5.345055
10339203	6.447985	5.603059	5.983191	5.563199	6.129948	6.13379	5.75422	5.877313
10339204	5.522119	5.777728	5.587358	5.623646	5.776326	5.670974	5.47447	5.662749
10339205	10.79605	10.34749	10.23093	9.647428	10.16938	10.20932	10.17685	10.69304
10339206	7.048732	6.168571	6.518901	6.949026	7.032666	6.553082	7.325567	6.854991
10339207	9.414327	9.120705	8.952344	9.312714	9.008885	8.563798	9.322988	9.153214
10339208	5.032712	5.151615	5.064415	5.045594	4.962325	5.583905	5.331686	5.001195
10339209	9.808396	9.600315	9.833881	9.518574	9.900911	10.04036	9.89025	9.424176
10339210	6.220067	6.798316	7.61204	5.360975	6.304576	6.455999	6.263701	6.555607
10339211	7.333961	7.830818	7.749806	6.881725	7.410141	7.370413	7.363987	6.913525
10339212	8.397841	8.244613	8.605274	8.39275	8.18009	8.275931	8.587993	8.378778
10339213	6.534191	7.728034	6.62119	6.208259	6.341373	6.743649	6.262632	5.970903
10339214	7.615054	7.600202	7.553473	7.492652	7.245873	7.413279	7.282765	7.295936
10339215	8.473411	8.256414	8.392052	8.518707	8.511475	8.497872	8.422937	8.277564
10339216	9.987427	9.733025	9.798038	9.750105	9.797118	10.09083	9.984085	9.932478
10339217	7.562569	7.599507	7.235101	6.930178	7.086443	6.9217	6.394933	6.718251
10339218	7.692831	8.107863	7.77811	6.61803	7.494386	7.697991	7.625053	7.692317
10339219	4.720617	4.687656	4.849204	4.595218	4.563872	4.769309	5.048224	4.714997
10339220	4.719814	4.770623	4.877695	4.49944	4.544014	4.541762	4.675752	4.534301
10339221	12.42344	12.61825	12.67775	12.3595	12.70937	12.64169	12.73725	12.84734
10339222	5.05864	5.986266	6.142873	5.357813	5.244919	5.633959	5.871921	5.273661
10339223	7.414078	7.64503	8.3399	6.60189	7.358399	7.792784	8.087631	7.153313
10339224	9.632804	9.756175	9.733778	9.583795	9.604787	9.494387	9.31424	9.500311
10339225	10.89515	10.80891	10.89622	10.68643	10.77278	10.90831	10.66487	10.71337
10339226	6.063284	6.069763	5.233786	4.789609	5.561032	5.376419	5.444085	5.341072
10339227	7.39097	7.458311	8.389162	7.34767	7.620961	7.691063	7.513718	7.769911
10339228	6.762408	6.534092	6.700538	6.944593	6.491836	6.78709	6.808405	7.201925
10339229	7.778696	6.897989	7.275354	6.93429	7.627622	7.59435	7.377899	7.313702
10339230	7.838126	8.522083	8.22008	7.55773	8.051841	8.270221	8.082675	7.408838
10339231	9.216189	9.291763	9.595197	8.607866	9.28087	9.316919	9.099137	9.033366
10339232	5.980881	6.618106	6.551815	6.279552	7.002896	7.059751	6.818446	6.642233
10339233	8.602566	8.115608	8.197007	7.840706	8.241018	8.379463	8.36478	8.556784
10339234	5.815909	5.490343	5.710679	5.308146	5.266444	5.779755	5.58553	5.827469
10339235	6.326625	6.477702	6.298794	5.964952	6.195321	6.003148	6.137942	6.369335
10339236	8.634542	8.483405	8.411011	8.443351	8.485753	8.5353	8.625036	8.83984
10339237	9.348023	9.389697	9.19809	9.459065	9.097418	9.473298	9.216142	9.608446
10339238	5.392393	6.002577	5.662709	5.085968	5.714081	5.969471	5.228422	5.300097
10339239	10.10897	9.882272	9.440475	9.821343	9.874951	9.43162	9.781631	9.790532
10339240	8.608071	8.276175	8.446133	8.48249	8.355906	8.227085	8.539699	8.46541
10339241	10.76364	10.34409	10.07696	10.06097	10.1041	10.84568	10.68207	10.67953
10339242	5.208909	5.448384	5.225662	5.274572	5.278459	6.141831	5.451195	5.456657
10339243	6.200092	6.421385	6.408538	6.382484	6.096611	6.587944	6.033191	5.9284
10339244	7.450656	7.784083	7.561852	6.754617	7.728174	7.806222	8.185539	7.498882
10339245	10.82739	10.63937	10.59429	10.98458	10.78407	10.4099	10.43642	10.30821
10339246	4.687901	4.584634	4.70565	5.126549	4.781983	4.62096	4.573917	4.704872
10339247	11.06716	11.47831	11.40256	10.81874	11.32388	11.38856	11.40336	11.2596
10339248	6.471492	6.948535	6.738417	6.564747	6.480665	6.468636	6.649546	5.962551
10339249	9.633971	9.867926	9.815635	9.72455	9.844125	9.685905	9.44031	9.461989
10339250	6.706523	6.466203	6.513381	6.766847	6.544873	6.595077	6.733809	6.314642
10339251	11.80079	12.14017	11.93091	11.99333	12.15638	12.04342	11.98511	11.71728
10339252	5.480119	6.249855	6.077417	5.42254	5.51388	5.356167	5.447203	5.490431
10339253	4.542764	5.360187	4.956925	4.899973	5.099392	4.693382	4.789693	4.654385
10339254	6.004236	5.761494	5.698698	5.619299	5.8488	6.008338	6.044413	5.921454
10339255	6.894806	6.574831	7.281819	6.784768	6.588804	6.624962	6.74476	6.661891
10339256	6.796717	7.090616	7.387186	6.675153	7.170625	7.436533	7.519295	7.034431
10339257	7.00652	6.78818	6.94782	6.337787	6.423537	7.471904	6.707938	6.696702
